     1     1     1     0     1
   984     1    F    F
    6355.73750670       0.59161108      -2.04276699
    6355.75952776       0.59162994      -2.04278431
    6355.78170330       0.59164881      -2.04280162
    6355.80403522       0.59166770      -2.04281892
    6355.82652548       0.59168661      -2.04283621
    6355.84917612       0.59170553      -2.04285348
    6355.87198927       0.59172447      -2.04287074
    6355.89496673       0.59174342      -2.04288799
    6355.91811063       0.59176239      -2.04290523
    6355.94142380       0.59178139      -2.04292245
    6355.96490924       0.59180040      -2.04293966
    6355.98857004       0.59181943      -2.04295686
    6356.01239653       0.59183849      -2.04297404
    6356.03636724       0.59185756      -2.04299122
    6356.06047347       0.59187665      -2.04300839
    6356.08471862       0.59189576      -2.04302556
    6356.10910614       0.59191489      -2.04304272
    6356.13363957       0.59193404      -2.04305987
    6356.15832255       0.59195321      -2.04307702
    6356.18315878       0.59197240      -2.04309417
    6356.20815208       0.59199160      -2.04311131
    6356.23330395       0.59201082      -2.04312845
    6356.25859668       0.59203007      -2.04314558
    6356.28401432       0.59204933      -2.04316272
    6356.30955982       0.59206861      -2.04317985
    6356.33523626       0.59208792      -2.04319698
    6356.36104682       0.59210725      -2.04321411
    6356.38699482       0.59212659      -2.04323124
    6356.41308367       0.59214596      -2.04324836
    6356.43931694       0.59216535      -2.04326548
    6356.46569828       0.59218476      -2.04328260
    6356.49223150       0.59220419      -2.04329972
    6356.51892052       0.59222364      -2.04331683
    6356.54576939       0.59224311      -2.04333393
    6356.57278231       0.59226260      -2.04335104
    6356.59996358       0.59228211      -2.04336814
    6356.62731768       0.59230164      -2.04338523
    6356.65484918       0.59232120      -2.04340233
    6356.68256283       0.59234077      -2.04341941
    6356.71046352       0.59236036      -2.04343649
    6356.73854947       0.59237997      -2.04345357
    6356.76681567       0.59239960      -2.04347064
    6356.79526375       0.59241925      -2.04348770
    6356.82389854       0.59243892      -2.04350475
    6356.85272489       0.59245861      -2.04352180
    6356.88174770       0.59247832      -2.04353884
    6356.91095768       0.59249805      -2.04355587
    6356.94033729       0.59251780      -2.04357290
    6356.96988241       0.59253756      -2.04358993
    6356.99959633       0.59255734      -2.04360696
    6357.02948236       0.59257713      -2.04362399
    6357.05954377       0.59259695      -2.04364101
    6357.08978383       0.59261678      -2.04365803
    6357.12020580       0.59263662      -2.04367505
    6357.15081291       0.59265649      -2.04369206
    6357.18160841       0.59267637      -2.04370907
    6357.21259549       0.59269627      -2.04372607
    6357.24377735       0.59271619      -2.04374307
    6357.27515718       0.59273613      -2.04376006
    6357.30673815       0.59275608      -2.04377705
    6357.33852339       0.59277605      -2.04379403
    6357.37051604       0.59279604      -2.04381101
    6357.40271922       0.59281604      -2.04382798
    6357.43513601       0.59283607      -2.04384494
    6357.46776950       0.59285611      -2.04386189
    6357.50062274       0.59287617      -2.04387884
    6357.53369876       0.59289625      -2.04389577
    6357.56700059       0.59291634      -2.04391270
    6357.60053121       0.59293645      -2.04392961
    6357.63429359       0.59295658      -2.04394652
    6357.66825773       0.59297673      -2.04396342
    6357.70238140       0.59299687      -2.04398031
    6357.73665427       0.59301702      -2.04399719
    6357.77107500       0.59303717      -2.04401407
    6357.80562040       0.59305732      -2.04403094
    6357.84026971       0.59307747      -2.04404781
    6357.87502456       0.59309763      -2.04406467
    6357.90988662       0.59311778      -2.04408152
    6357.94485752       0.59313794      -2.04409837
    6357.97993891       0.59315810      -2.04411521
    6358.01511938       0.59317826      -2.04413205
    6358.05037105       0.59319842      -2.04414888
    6358.08568039       0.59321858      -2.04416572
    6358.12105177       0.59323874      -2.04418255
    6358.15648969       0.59325890      -2.04419938
    6358.19199879       0.59327906      -2.04421621
    6358.22758386       0.59329922      -2.04423303
    6358.26324981       0.59331938      -2.04424986
    6358.29900170       0.59333955      -2.04426668
    6358.33484475       0.59335971      -2.04428350
    6358.37078430       0.59337988      -2.04430032
    6358.40682586       0.59340005      -2.04431714
    6358.44297507       0.59342022      -2.04433396
    6358.47923422       0.59344040      -2.04435077
    6358.51557793       0.59346057      -2.04436758
    6358.55198425       0.59348073      -2.04438440
    6358.58845894       0.59350089      -2.04440122
    6358.62500786       0.59352104      -2.04441804
    6358.66163694       0.59354118      -2.04443486
    6358.69835222       0.59356132      -2.04445168
    6358.73515978       0.59358145      -2.04446851
    6358.77206584       0.59360157      -2.04448533
    6358.80907668       0.59362169      -2.04450216
    6358.84619870       0.59364180      -2.04451899
    6358.88343837       0.59366191      -2.04453583
    6358.92080228       0.59368200      -2.04455266
    6358.95829711       0.59370210      -2.04456950
    6358.99592601       0.59372218      -2.04458634
    6359.03367487       0.59374226      -2.04460317
    6359.07153290       0.59376234      -2.04462001
    6359.10950652       0.59378242      -2.04463684
    6359.14760216       0.59380249      -2.04465367
    6359.18582623       0.59382255      -2.04467050
    6359.22418514       0.59384261      -2.04468733
    6359.26268532       0.59386267      -2.04470416
    6359.30133317       0.59388273      -2.04472098
    6359.34013513       0.59390278      -2.04473780
    6359.37908910       0.59392283      -2.04475463
    6359.41817996       0.59394288      -2.04477145
    6359.45740000       0.59396291      -2.04478827
    6359.49675338       0.59398294      -2.04480509
    6359.53624429       0.59400297      -2.04482192
    6359.57587693       0.59402298      -2.04483874
    6359.61565547       0.59404299      -2.04485557
    6359.65558414       0.59406299      -2.04487240
    6359.69566713       0.59408298      -2.04488923
    6359.73590868       0.59410297      -2.04490606
    6359.77631300       0.59412295      -2.04492290
    6359.81688435       0.59414292      -2.04493974
    6359.85762697       0.59416288      -2.04495658
    6359.89854512       0.59418284      -2.04497342
    6359.93964307       0.59420279      -2.04499027
    6359.98092511       0.59422273      -2.04500713
    6360.02240373       0.59424266      -2.04502399
    6360.06409907       0.59426259      -2.04504086
    6360.10602403       0.59428250      -2.04505774
    6360.14818459       0.59430241      -2.04507462
    6360.19058665       0.59432231      -2.04509152
    6360.23323603       0.59434219      -2.04510843
    6360.27613846       0.59436207      -2.04512536
    6360.31929957       0.59438194      -2.04514229
    6360.36269847       0.59440180      -2.04515924
    6360.40628170       0.59442164      -2.04517619
    6360.45002162       0.59444148      -2.04519313
    6360.49392247       0.59446131      -2.04521007
    6360.53798848       0.59448112      -2.04522700
    6360.58222383       0.59450092      -2.04524392
    6360.62663266       0.59452071      -2.04526084
    6360.67121909       0.59454049      -2.04527775
    6360.71598720       0.59456025      -2.04529466
    6360.76094103       0.59458000      -2.04531156
    6360.80608458       0.59459973      -2.04532845
    6360.85142184       0.59461945      -2.04534533
    6360.89695674       0.59463915      -2.04536221
    6360.94269317       0.59465884      -2.04537907
    6360.98863501       0.59467850      -2.04539593
    6361.03478607       0.59469815      -2.04541278
    6361.08115014       0.59471778      -2.04542963
    6361.12773099       0.59473738      -2.04544646
    6361.17453231       0.59475697      -2.04546329
    6361.22155780       0.59477653      -2.04548011
    6361.26881108       0.59479607      -2.04549692
    6361.31629577       0.59481559      -2.04551373
    6361.36401543       0.59483508      -2.04553053
    6361.41197358       0.59485454      -2.04554732
    6361.46016693       0.59487398      -2.04556411
    6361.50857656       0.59489341      -2.04558089
    6361.55718728       0.59491283      -2.04559765
    6361.60599652       0.59493225      -2.04561440
    6361.65500155       0.59495165      -2.04563113
    6361.70419946       0.59497105      -2.04564786
    6361.75358719       0.59499044      -2.04566457
    6361.80316148       0.59500982      -2.04568128
    6361.85291893       0.59502920      -2.04569797
    6361.90285594       0.59504856      -2.04571466
    6361.95296196       0.59506791      -2.04573133
    6362.00321950       0.59508725      -2.04574801
    6362.05365786       0.59510659      -2.04576468
    6362.10431846       0.59512592      -2.04578136
    6362.15520713       0.59514524      -2.04579804
    6362.20632961       0.59516456      -2.04581471
    6362.25769158       0.59518387      -2.04583139
    6362.30929863       0.59520317      -2.04584807
    6362.36115625       0.59522246      -2.04586475
    6362.41326988       0.59524175      -2.04588143
    6362.46564484       0.59526103      -2.04589812
    6362.51828639       0.59528030      -2.04591481
    6362.57119970       0.59529955      -2.04593150
    6362.62438985       0.59531880      -2.04594819
    6362.67786184       0.59533804      -2.04596489
    6362.73161090       0.59535727      -2.04598159
    6362.78562656       0.59537651      -2.04599829
    6362.83990665       0.59539576      -2.04601500
    6362.89445316       0.59541503      -2.04603171
    6362.94926807       0.59543431      -2.04604842
    6363.00435332       0.59545360      -2.04606514
    6363.05971084       0.59547290      -2.04608186
    6363.11534252       0.59549221      -2.04609859
    6363.17125023       0.59551153      -2.04611533
    6363.22743580       0.59553087      -2.04613207
    6363.28390106       0.59555021      -2.04614883
    6363.34064777       0.59556957      -2.04616560
    6363.39767769       0.59558893      -2.04618238
    6363.45499255       0.59560830      -2.04619917
    6363.51259402       0.59562768      -2.04621597
    6363.57048377       0.59564707      -2.04623280
    6363.62866342       0.59566647      -2.04624964
    6363.68713455       0.59568587      -2.04626649
    6363.74589872       0.59570528      -2.04628337
    6363.80495977       0.59572470      -2.04630027
    6363.86432804       0.59574413      -2.04631719
    6363.92401224       0.59576356      -2.04633414
    6363.98401514       0.59578300      -2.04635112
    6364.04442142       0.59580245      -2.04636813
    6364.10534865       0.59582191      -2.04638516
    6364.16683472       0.59584138      -2.04640222
    6364.22888339       0.59586086      -2.04641929
    6364.29149616       0.59588034      -2.04643638
    6364.35467439       0.59589983      -2.04645348
    6364.41841932       0.59591932      -2.04647061
    6364.48273204       0.59593881      -2.04648775
    6364.54761350       0.59595831      -2.04650491
    6364.61306450       0.59597781      -2.04652209
    6364.67908568       0.59599731      -2.04653928
    6364.74567755       0.59601681      -2.04655649
    6364.81284043       0.59603630      -2.04657372
    6364.88057449       0.59605580      -2.04659096
    6364.94887976       0.59607529      -2.04660821
    6365.01775606       0.59609478      -2.04662549
    6365.08720306       0.59611426      -2.04664278
    6365.15722026       0.59613374      -2.04666008
    6365.22780696       0.59615321      -2.04667740
    6365.29896230       0.59617267      -2.04669473
    6365.37068521       0.59619213      -2.04671208
    6365.44297444       0.59621157      -2.04672945
    6365.51582855       0.59623101      -2.04674683
    6365.58924591       0.59625043      -2.04676422
    6365.66322466       0.59626984      -2.04678163
    6365.73776277       0.59628924      -2.04679905
    6365.81283938       0.59630862      -2.04681649
    6365.88841886       0.59632799      -2.04683394
    6365.96448141       0.59634733      -2.04685141
    6366.04113632       0.59636666      -2.04686888
    6366.11860693       0.59638596      -2.04688637
    6366.19700954       0.59640524      -2.04690386
    6366.27635149       0.59642449      -2.04692137
    6366.35664002       0.59644372      -2.04693889
    6366.43788229       0.59646292      -2.04695642
    6366.52008535       0.59648209      -2.04697396
    6366.60325618       0.59650123      -2.04699151
    6366.68740164       0.59652035      -2.04700908
    6366.77252849       0.59653943      -2.04702666
    6366.85864338       0.59655849      -2.04704425
    6366.94575285       0.59657751      -2.04706186
    6367.03386332       0.59659650      -2.04707947
    6367.12298106       0.59661545      -2.04709711
    6367.21311226       0.59663438      -2.04711476
    6367.30426294       0.59665326      -2.04713242
    6367.39643900       0.59667212      -2.04715010
    6367.48964617       0.59669093      -2.04716779
    6367.58389006       0.59670971      -2.04718550
    6367.67917611       0.59672845      -2.04720323
    6367.77550961       0.59674716      -2.04722098
    6367.87289569       0.59676583      -2.04723875
    6367.97135449       0.59678445      -2.04725653
    6368.07128247       0.59680303      -2.04727433
    6368.12198170       0.59681229      -2.04728323
    6368.17322272       0.59682153      -2.04729213
    6368.22500817       0.59683075      -2.04730103
    6368.27734072       0.59683995      -2.04730993
    6368.33022303       0.59684913      -2.04731884
    6368.38365777       0.59685829      -2.04732774
    6368.43764763       0.59686743      -2.04733664
    6368.49219528       0.59687656      -2.04734555
    6368.54730344       0.59688566      -2.04735445
    6368.60297482       0.59689475      -2.04736335
    6368.65921212       0.59690381      -2.04737225
    6368.71601808       0.59691286      -2.04738115
    6368.77339545       0.59692189      -2.04739005
    6368.83134696       0.59693091      -2.04739895
    6368.88987537       0.59693990      -2.04740784
    6368.94898346       0.59694888      -2.04741674
    6369.00867402       0.59695785      -2.04742563
    6369.06894982       0.59696679      -2.04743453
    6369.12982951       0.59697572      -2.04744342
    6369.19133946       0.59698464      -2.04745232
    6369.25349182       0.59699354      -2.04746122
    6369.31629281       0.59700242      -2.04747013
    6369.37974863       0.59701129      -2.04747905
    6369.44386551       0.59702014      -2.04748798
    6369.50864969       0.59702898      -2.04749691
    6369.57410742       0.59703780      -2.04750586
    6369.64024495       0.59704660      -2.04751481
    6369.70706854       0.59705539      -2.04752378
    6369.77458449       0.59706416      -2.04753276
    6369.84279907       0.59707291      -2.04754176
    6369.91171860       0.59708165      -2.04755077
    6369.98134937       0.59709037      -2.04755979
    6370.05174026       0.59709906      -2.04756883
    6370.12294479       0.59710774      -2.04757790
    6370.19496314       0.59711640      -2.04758699
    6370.26778059       0.59712504      -2.04759611
    6370.34138453       0.59713366      -2.04760525
    6370.41576384       0.59714227      -2.04761442
    6370.49090830       0.59715086      -2.04762361
    6370.56680808       0.59715943      -2.04763283
    6370.64345321       0.59716799      -2.04764208
    6370.72083315       0.59717653      -2.04765136
    6370.79893635       0.59718506      -2.04766066
    6370.87774989       0.59719358      -2.04767000
    6370.95725906       0.59720208      -2.04767936
    6371.03744712       0.59721056      -2.04768876
    6371.11829497       0.59721904      -2.04769818
    6371.28145884       0.59723594      -2.04771710
    6371.36282453       0.59724440      -2.04772656
    6371.52382104       0.59726136      -2.04774537
    6371.60441049       0.59726984      -2.04775477
    6371.68565499       0.59727829      -2.04776419
    6371.76756212       0.59728673      -2.04777363
    6371.85013902       0.59729514      -2.04778308
    6371.93339235       0.59730353      -2.04779256
    6372.10119603       0.59731974      -2.04781226
